ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Compactness	AreaShape_Eccentricity	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MeanRadius	AreaShape_MedianRadius	AreaShape_MinFeretDiameter	AreaShape_MinorAxisLength	AreaShape_Orientation	AreaShape_Perimeter	AreaShape_Solidity	Children_cytoplasm_nucplus_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_nuclei
39	8			0	SG 40x Cap1-wt FGDF	0	44	A01	A01	21412	31.0	395.0	1.0	1.1525773775378927	0.7953692564285032	1.0	0.796577380952381	0.7748818483847013	213.95741304332918	209.2390976849212	83.93449827097318	32.73329277032239	29.966648127543394	127.0	129.68497762853113	86.89933079979396	589.2719999999988	0.9767579773281936	1	56.42195964879507	391.21301139547916	0	8	8
39	9			0	SG 40x Cap1-wt FGDF	0	44	A01	A01	19366	642.0	493.0	1.0	1.2063870074809613	0.8103720636351784	1.0	0.7103139671361502	0.6718068044645784	210.03524578559703	214.75800334329801	61.40032573203501	21.578217857422388	19.4164878389476	126.38256208828811	123.06293210226028	-5.3390544988692055	601.8699999999981	0.9354199874414337	1	627.3601673035216	497.32283383248995	0	9	9
39	10			0	SG 40x Cap1-wt FGDF	0	44	A01	A01	34049	951.0	548.0	1.0	1.0809457377114906	0.6754477824153493	1.0	0.6294529791285379	0.7116841217616732	245.88646796997514	257.42183279589943	82.46211251235322	30.418436087829303	27.16615541441225	194.037459089955	181.31860435209154	23.84672616437735	775.3779999999966	0.9251440060862948	1	962.497488913037	560.7949425827484	0	10	10
39	11			0	SG 40x Cap1-wt FGDF	0	44	A01	A01	8265	1331.0	557.0	1.0	1.3628404485764405	0.7451542719976477	1.0	0.57399819431905	0.27821026160447876	140.6597452307068	149.40214188558343	34.52535300326414	11.668215659443925	10.04987562112089	114.00761454554537	93.80487687729484	-22.430634357958397	610.9979999999985	0.7725743129556927	1	1340.2024198427102	555.1542649727768	0	11	11
39	12			0	SG 40x Cap1-wt FGDF	0	44	A01	A01	5474	1321.0	629.0	1.0	1.0568155001005712	0.6054908613068591	1.0	0.8128898128898129	0.6521248553223193	94.8352521063192	97.94386147176351	35.014282800023196	12.806031021116777	11.180339887498949	72.80035326678204	75.47484954529416	10.362928558685299	324.78199999999924	0.9541572250305037	0	1317.177749360614	624.7431494336865	0	12	12
39	13			0	SG 40x Cap1-wt FGDF	0	44	A01	A01	46134	100.0	676.0	1.0	1.1282184887127331	0.6718956618279631	1.0	0.6715870381692725	0.6943980867409056	291.9345661854663	322.3678023624568	97.09788875150684	36.20048538876722	34.0147027033899	213.0	216.2201139777399	-81.03637236101264	913.7159999999969	0.9353161207918987	1	89.26420860970217	688.8910998395977	0	13	13
39	14			0	SG 40x Cap1-wt FGDF	0	44	A01	A01	10368	346.0	703.0	1.0	1.0365846263748697	0.6044769016739088	1.0	0.7582827470196738	0.8147488660714352	129.17464146749367	131.79529581893277	50.695167422546305	18.315111682441554	16.278820596099706	106.03203809909661	102.90344753766448	-36.46395238113092	399.8899999999989	0.977559871770696	0	350.30680941358025	698.0939429012345	0	14	14
39	15			0	SG 40x Cap1-wt FGDF	0	44	A01	A01	21586	838.0	698.0	1.0	1.1426557806858155	0.7359372768207003	1.0	0.6376580408838474	0.6767941831008841	207.1181230556099	216.59178193089414	61.0	22.958929439564447	20.8806130178211	153.41951589984262	140.2292674104214	-0.02401676118679758	633.0859999999975	0.9222618615282733	1	825.848883535625	704.6555174650236	0	15	15
39	16			0	SG 40x Cap1-wt FGDF	0	44	A01	A01	7255	1032.0	776.0	1.0	1.2076393132214966	0.819168339255897	1.0	0.6273780698720166	0.4910372630364098	129.3574978445265	130.17680284904833	35.17101079013795	12.73626694986228	11.40175425099138	80.04656455110154	74.19340217881995	37.299790328344265	430.88999999999885	0.9065350493564912	0	1044.1514817367333	787.6876636802206	0	16	16
39	17			0	SG 40x Cap1-wt FGDF	0	44	A01	A01	8189	160.0	846.0	1.0	1.0854233102760882	0.7123248939902661	1.0	0.6853866755942417	0.6669976635531344	122.94476055113877	119.6703806294607	39.05124837953327	15.239114923818496	13.892443989449804	84.86913002246006	86.28876468145168	-59.452921431311296	392.7879999999989	0.9492291642517677	0	155.91610697276835	858.6133838075467	0	17	17
39	18			0	SG 40x Cap1-wt FGDF	0	44	A01	A01	9682	341.0	861.0	1.0	1.0281500943997979	0.5723637068400362	1.0	0.7533457827575475	0.839848325558494	122.91054976491701	125.06398362438324	49.73932046178355	17.818971066355335	16.0	101.0	100.78663485076825	85.82882507078985	380.6159999999989	0.9771901493742431	0	338.6965502995249	857.2157612063623	0	18	18
39	19			0	SG 40x Cap1-wt FGDF	0	44	A01	A01	6055	1100.0	942.0	1.0	1.1403671257723593	0.8019813211249804	1.0	0.6736010679719657	0.7089403772515415	113.66528025066523	114.97825881443848	34.20526275297414	13.040627793791344	12.0	70.0035713374682	67.8978541239659	51.39089893732038	327.60999999999916	0.9686450167973122	0	1097.5687861271676	940.5279933938893	0	19	19
40	1			0	SG 40x Cap1-wt FGDF	0	45	A01	A01	10000	1268.0	244.0	1.0	1.2155945774131092	0.8006900618016883	1.0	0.6389368091495751	0.5221353584250802	150.66302279918315	155.79473675320358	44.04543109109048	15.559021994240624	13.038404810405298	92.77560275656258	90.2590249553981	-63.76006983393286	490.5839999999987	0.908388972157878	1	1263.8185	245.9272	0	1	1
40	2			0	SG 40x Cap1-wt FGDF	0	45	A01	A01	8586	274.0	379.0	1.0	1.0847857260522589	0.744354766399952	1.0	0.711055900621118	0.8095943909977185	127.86396957382452	128.4562182223967	42.44997055358225	16.366360169577845	14.7648230602334	85.1147002292903	85.38556198756527	-49.84396825588672	365.061999999999	0.9801369863013697	0	266.9648264616818	386.65828092243186	0	2	2
40	3			0	SG 40x Cap1-wt FGDF	0	45	A01	A01	38839	570.0	435.0	1.0	1.2096313038042659	0.8051201712778544	1.0	0.6189284803671596	0.6904623770548868	296.8616248976001	298.11742652854093	79.63039620647382	30.771563819340724	27.85677655436824	176.81413520193024	176.0721082943803	20.35995565182777	840.7539999999966	0.9323075445882039	1	539.1454980818249	435.2525296737815	0	3	3
41	1			0	SG 40x Cap1-wt FGDF	0	46	A01	A01	34966	1272.0	271.0	1.0	1.6408524183740252	0.9367081371909257	1.0	0.7281549354435651	0.5802266825797622	359.97332797210834	348.3102065687998	64.5600495662759	25.304507633705033	23.853720883753127	130.08239106490322	126.03070068983479	-81.67402239166185	870.2199999999979	0.9670202027185862	1	1281.1289824400847	195.8086998798833	0	1	1
41	2			0	SG 40x Cap1-wt FGDF	0	46	A01	A01	31585	60.0	602.0	1.0	1.2050584851274637	0.7648544054438353	1.0	0.609008348919268	0.5545828644041335	261.1759525024932	274.11676344215067	66.18912297349165	27.864439508517766	26.076809620810597	184.09864393319774	168.2503794155086	-20.94799589865342	845.9839999999974	0.8952156907204807	1	99.55029286053507	585.2040842171917	0	2	2
41	3			0	SG 40x Cap1-wt FGDF	0	46	A01	A01	20275	353.0	693.0	1.0	1.0349208570030493	0.625141445619647	1.0	0.740233661920409	0.8637576956174997	181.87092360409372	181.94504664870655	70.0	25.896867401403323	23.08679276123039	140.71424945612296	141.9523440490831	-44.89939521873592	543.111999999998	0.9876513140268407	1	362.9119605425401	681.4832552404439	0	3	3
41	4			0	SG 40x Cap1-wt FGDF	0	46	A01	A01	34711	955.0	805.0	1.0	1.2560020955075988	0.8510134108234154	1.0	0.6194631830674233	0.6471539450238141	294.3689812182838	306.6349621292393	74.30343195303969	28.11135262350632	25.80697580112788	162.33853516648472	154.58609134178266	-24.69033088082353	820.9839999999971	0.935379557519739	1	986.7617758059405	785.5779147820575	0	4	4
41	5			0	SG 40x Cap1-wt FGDF	0	46	A01	A01	21236	1182.0	795.0	1.0	1.103253400726081	0.2722719947431742	1.0	0.6138459314929903	0.3721419023032328	175.66412264345954	200.83077453418338	58.42088667591412	18.939583444666837	15.231546211727817	168.76899145596687	169.02758982303126	-47.41481111518059	846.8119999999974	0.8446760272065551	1	1180.8745526464495	799.5666321341118	0	5	5
41	6			0	SG 40x Cap1-wt FGDF	0	46	A01	A01	21019	191.0	899.0	1.0	1.0163636794290638	0.5418353782050952	1.0	0.7641327662049661	0.8570587903390907	178.20548983234988	178.60011198204776	73.57309290766564	26.771632372151632	23.769728648009426	147.39001861228414	149.77897620970714	-24.79094341898416	555.1439999999981	0.9853734002156489	0	198.73414529711215	897.0346353299395	0	6	6
41	7			0	SG 40x Cap1-wt FGDF	0	46	A01	A01	8769	1161.0	922.0	1.0	1.1479880147758572	0.6232102340134877	1.0	0.5957201086956522	0.48655935281359786	125.90973635599832	147.82760229402356	33.421549934136806	12.460123082569394	11.313708498984761	104.09959872177112	98.46825685285098	-10.80573163683877	475.89599999999837	0.8196859226023554	1	1154.1308016877638	925.5502337780819	0	7	7
41	8			0	SG 40x Cap1-wt FGDF	0	46	A01	A01	13377	966.0	980.0	1.0	1.1522691491533166	0.795171533962027	1.0	0.6733615221987315	0.5232606816764356	169.09477048905265	175.41379649275024	48.16637831516918	19.002490127664508	17.69180601295413	105.98962213349003	102.53645757884797	-59.698064702844896	566.7939999999985	0.9086092715231788	1	973.738730657098	967.9810869402706	0	8	8
41	9			0	SG 40x Cap1-wt FGDF	0	46	A01	A01	5310	1127.0	996.0	1.0	1.4206519277222172	0.8803207055560024	1.0	0.471329664477188	0.4433334329011539	125.02505644260164	138.9280389266328	28.600699292150182	11.365858797339671	10.63014581273465	61.46085418567481	59.3092638499438	-31.17839412165364	387.959999999999	0.8894472361809045	1	1111.472693032015	1005.7704331450094	0	9	9
42	1			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	30557	1211.0	7.0	1.0	1.3687843797347141	0.8783687769895243	1.0	0.6019423213300764	0.558343464429224	293.8277621207542	300.9468391593439	91.19758768739445	32.029997877245215	29.614185789921695	164.75588001646557	140.44484221795184	32.41968509728913	829.2959999999966	0.9182756600003005	1	1257.5164446771607	80.31446149818372	0	1	1
42	2			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	0	0.0	0.0	1.0			0.0	0.0			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0	1134.4225008707767	185.15788426133253	0	2	0
42	3			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	20097	1137.0	181.0	1.0	1.029589891176352	0.5827421751885142	1.0	0.7451612903225806	0.8265416397846711	177.7977411304134	181.69479904499192	72.09022125087424	25.466790703879205	22.627416997969522	145.14854460172862	144.48859615495843	-59.318950724560985	552.7619999999982	0.9774567739111405	1	701.3720830262835	242.54584254482927	0	3	3
42	4			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	32568	694.0	237.0	1.0	1.022342108141446	0.5742772962062238	1.0	0.750138197899392	0.8579406655756076	224.84928522145006	227.37853900489378	88.41379982785493	32.67647110447421	29.068883707497267	183.67126921523445	184.07530692548985	53.77383388450609	690.6719999999975	0.9855502262032654	1	79.19829108113834	434.25457241720216	0	4	2
42	5			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	14161	61.0	422.0	1.0	1.14816088788862	0.6843024112074768	1.0	0.6327807319361902	0.5420470535677059	164.10585301216724	170.57842770995398	48.27007354458868	16.506949346962383	14.7648230602334	122.060693467688	119.66571458318047	40.60093920373195	572.9719999999983	0.8974870868587003	1	1306.1108814364607	408.87452565328726	0	5	5
42	6			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	32413	1387.0	419.0	1.0	1.0638175345759782	0.4035166866396846	1.0	0.7046304347826087	0.6831758268279994	218.17155657486845	241.99380157351138	97.04638066409278	39.42502233290279	36.345563690772494	199.0	199.62092779454073	37.54719165387726	772.143999999998	0.9551917721425728	1	1028.7865094235644	482.77614901355673	0	6	6
42	7			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	9073	1029.0	485.0	1.0	1.0505781996461345	0.6806432528600668	1.0	0.7520099461251554	0.6033169527657309	125.47160639367185	126.57013865837392	44.204072210600685	16.51505027572542	14.7648230602334	94.0	91.92238298279574	-82.67522654249561	434.71799999999905	0.9603090601185436	0	1201.8316086547507	603.2230394252972	0	7	7
42	8			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	11693	1202.0	592.0	1.0	1.5075352583373665	0.8930809634616099	1.0	0.4805605786618445	0.4609045458431475	192.84664158468007	204.04411287758342	41.677331968349414	14.154900618296208	12.727922061357855	89.40588513652507	86.76092878022726	-46.00799236860864	564.6279999999981	0.9131945800304582	1	1322.4855072463768	654.6730949041608	0	8	8
42	9			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	8556	1333.0	648.0	1.0	1.261934535060136	0.8007728985720408	1.0	0.6025352112676057	0.4682637342925139	142.00608956576812	144.5856147754679	38.948684188300895	13.023474543484172	11.704699910719626	95.23436298215812	85.05711529604457	-15.173277717990226	479.1759999999986	0.9142490783779453	1	307.77355331199215	799.8174833784782	0	9	9
42	10			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	20305	327.0	803.0	1.0	1.0966325057142094	0.7474183748333004	1.0	0.7043988066329009	0.7504277750889099	197.95598698157133	206.42189806316577	63.387695966961914	23.64491681275295	21.2602916254693	133.26063290383718	131.51278259383884	19.377765055115383	583.1119999999978	0.96086503880371	1	1208.189368770764	822.2312493707842	0	10	10
42	11			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	9933	1208.0	823.0	1.0	1.028974539338031	0.613631387949199	1.0	0.7714951456310679	0.8459200614486343	126.40524825393415	127.81627439414747	50.08991914547278	18.313186564313607	16.15549442140351	100.85682109136565	99.80865228441203	-16.49291020927632	384.13199999999887	0.9801657785671996	0	185.83319868249333	867.7658318314586	0	11	11
42	12			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	16091	180.0	864.0	1.0	1.0413753411834292	0.5233541006257613	1.0	0.6634096062667492	0.7546705069145218	156.93769303001292	166.54428840401582	58.69412236331676	21.561206191100734	19.209372712298546	135.59981765351804	133.72900945715082	-52.36094064318017	517.6279999999983	0.9394284379834779	1	658.1338820562837	868.3518329091039	0	12	12
42	13			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	42037	700.0	874.0	1.0	1.3510289811515603	0.8923532598564629	1.0	0.7209102913686954	0.6679005276885472	345.87155617356785	347.74847231871485	76.6550715869472	30.669304560484832	28.160255680657446	156.68214746477668	156.10484973886736	11.227517198788595	889.3339999999966	0.974296574421731	1	305.74002468120113	934.8887700534759	0	13	13
42	14			0	SG 40x Cap1-wt FGDF	0	47	A01	A01	12155	309.0	943.0	1.0	1.2121751930569709	0.7930227175692096	1.0	0.7473561239547467	0.5631743803609129	165.11995023913846	160.87883639559305	42.190046219457976	15.507942910479631	14.0	101.84319014089604	100.58976310111996	-76.23047527077594	520.7879999999984	0.9125717932354815	1				14	14
43	1			0	SG 40x Cap1-wt FGDF	0	48	A01	A01	18127	1202.0	210.0	1.0	1.7845870482695096	0.9421170297866759	1.0	0.8209692028985507	0.5226754758530701	271.5586736510439	245.75190741884384	41.593268686170845	17.142467353591456	16.1245154965971	90.76530316996164	91.04933565151131	-89.48701316299947	660.1639999999987	0.8886002107894798	1	1200.383461135323	284.7375186186352	0	1	1
43	2			0	SG 40x Cap1-wt FGDF	0	48	A01	A01	18944	1296.0	293.0	1.0	1.2459478663607224	0.8252790119657775	1.0	0.6777575042037852	0.6360080370946561	213.05425236198053	230.07824755939012	56.92099788303083	21.37227732062189	19.026297590440446	118.48085627948943	120.31710544456278	89.0699271758467	611.7999999999981	0.9666045870857464	1	1285.3950063344594	296.2901710304054	0	2	2
43	3			0	SG 40x Cap1-wt FGDF	0	48	A01	A01	30212	150.0	803.0	1.0	1.0970734108485767	0.6980648945939826	1.0	0.6666666666666666	0.4040518237338255	235.72842706771254	248.20153101864622	66.52818951391959	21.818793040164902	18.973665961010276	172.3314667375397	168.7896860400673	-1.3329585881602646	969.3399999999966	0.9181164815461991	1	133.13964649808023	813.4386998543625	0	3	3
43	4			0	SG 40x Cap1-wt FGDF	0	48	A01	A01	24745	585.0	856.0	1.0	1.2434610519870444	0.835137960679737	1.0	0.6165288020729519	0.693739079083396	244.76376115024962	252.253840406841	67.42403132415029	24.467796403475337	22.0	139.91789456857606	134.62998935042353	26.262147395061895	669.4999999999972	0.9401238554766156	1	560.0701959991918	847.6933926045666	0	4	4
44	1			0	SG 40x Cap1-wt FGDF	0	49	A01	A01	21990	265.0	445.0	1.0	1.4164892439496355	0.9035118625223791	1.0	0.6552833899517254	0.5856497262816427	258.3332811043298	282.49247777595775	57.9396237474839	21.405078434405755	19.313207915827967	117.83715711966059	110.71210684028914	-1.9552926991124704	686.9079999999976	0.9304391977659304	1	277.09108685766256	445.1724420190996	0	1	1
44	2			0	SG 40x Cap1-wt FGDF	0	49	A01	A01	26538	1105.0	457.0	1.0	1.1821086592535412	0.8135917961381983	1.0	0.5880866905996543	0.7260768264538003	243.84093649324524	239.95416228938393	66.03786792439622	26.224408591315214	24.041630560342615	137.0943396226415	141.77801767792133	-38.50969102825226	677.715999999997	0.9622189992748367	1	1098.1529504860955	466.8443741050569	0	2	2
44	3			0	SG 40x Cap1-wt FGDF	0	49	A01	A01	31078	1196.0	567.0	1.0	1.1420445041875125	0.7780092758392843	1.0	0.6021234548765839	0.7275577101052837	254.038772780488	261.19150062741323	75.15317691222374	28.76897716850821	26.0	158.07886945386957	159.60056747744127	-18.597301022869477	732.6519999999969	0.9700507218103783	1	1170.303526610464	579.3038805585945	0	3	3
44	4			0	SG 40x Cap1-wt FGDF	0	49	A01	A01	51914	59.0	584.0	1.0	1.1613367398493022	0.8024492534108347	1.0	0.7947034060466897	0.7567738023455766	335.7431181642491	334.43235489408016	120.3536455617361	46.77842739992641	43.139309220245984	194.0	200.34475649395705	-89.53428101126353	928.4619999999977	0.9789553083160475	1	93.49624378780291	587.7331355703664	0	4	4
44	5			0	SG 40x Cap1-wt FGDF	0	49	A01	A01	56157	290.0	614.0	1.0	1.1106835538001367	0.7246522419144386	1.0	0.7073917315395661	0.6793681145209758	327.4509006372408	385.0519445477454	111.46299834474219	38.63789693067056	34.058772731852805	236.90675640945594	225.65124306393648	-50.11180498982496	1019.1879999999975	0.9356459150775994	1	293.2383852413769	610.8505083961038	0	5	5
44	6			0	SG 40x Cap1-wt FGDF	0	49	A01	A01	16387	794.0	826.0	1.0	1.1888232923761048	0.6865292843858997	1.0	0.5822762321003446	0.2589926085944303	179.80125681142124	183.77431811871864	49.0	15.473091321195456	12.649110640673518	134.36845592781094	130.73388103654543	43.68268850894719	891.6839999999968	0.8557850484372144	1	771.9423323366083	821.6160371025813	0	6	6
44	7			0	SG 40x Cap1-wt FGDF	0	49	A01	A01	12039	699.0	933.0	1.0	1.1340966464776294	0.7489667174943568	1.0	0.636984126984127	0.6280609458179127	155.15749405968774	153.11760186209813	44.598206241955516	17.039653810311442	15.132745950421556	106.35433184614072	102.80853763032084	33.31413688262801	490.79399999999833	0.9335452853598016	1	687.0711022510176	927.0079740842262	0	7	7
45	1			0	SG 40x Cap1-wt FGDF	0	4	A01	A01	33775	594.0	126.0	1.0	1.5393370936012734	0.9163891312264959	1.0	0.5332670203359858	0.4752109704265594	337.07227288013314	395.2973564293088	70.09279563550022	25.72586455499396	22.80350850198276	141.04953446272415	134.92618689636734	19.246432003456384	945.0599999999966	0.8994194716659564	1	582.7278164322723	127.49906735751296	0	1	1
45	2			0	SG 40x Cap1-wt FGDF	0	4	A01	A01	9723	1093.0	135.0	1.0	1.1320345783585954	0.7900468804326222	1.0	0.7274971941638608	0.7584233172743031	142.4855477087921	139.5313584826006	41.617304093369626	16.684315301627787	15.132745950421556	85.72015899771891	87.35025651018228	70.38434057935758	401.37399999999883	0.9729324060639416	0	1096.5880900956495	134.13102951763858	0	2	2
45	3			0	SG 40x Cap1-wt FGDF	0	4	A01	A01	26024	947.0	206.0	1.0	1.3175170427970107	0.8825852417384334	1.0	0.7856301886792453	0.7098210477221977	266.8509569366135	269.0724809414742	61.032778078668514	24.803051526932705	23.0	122.3798355494425	125.46062120607172	3.9804103605963044	678.7619999999979	0.9830950267268572	1	963.5083384568092	209.74235321241932	0	3	3
45	4			0	SG 40x Cap1-wt FGDF	0	4	A01	A01	10623	1312.0	436.0	1.0	1.1175059715042321	0.7830290899412454	1.0	0.7512729844413013	0.8004622908682862	147.38111288652738	144.89996549343965	45.12205669071391	17.769250158979794	16.1245154965971	90.74895210244748	91.66885382984476	70.16288362583967	408.373999999999	0.9793039870938003	0	1312.5709309987762	434.1026075496564	0	4	4
45	5			0	SG 40x Cap1-wt FGDF	0	4	A01	A01	10432	1275.0	784.0	1.0	1.1399123168952499	0.799997520899696	1.0	0.6577553593947036	0.7525132876430203	148.95612311777973	145.86637720873168	43.60045871318328	17.152812106389856	15.556349186104045	87.70032164355074	89.37416623810884	-49.03470542055232	417.3799999999987	0.9761849061900527	0	1268.5565567484662	790.8056940184049	0	5	5
46	1			0	SG 40x Cap1-wt FGDF	0	50	A01	A01	18013	1096.0	110.0	1.0	1.579559995616229	0.9243824894591407	1.0	0.5322990543735224	0.5687900092200765	250.98141289053376	249.41932563456265	45.880278987817846	18.347304453152912	17.0	99.29389908970504	95.74110725232838	66.626441565947	630.8439999999978	0.9322292663992751	1	1115.988119691334	143.71981346805086	0	1	1
46	2			0	SG 40x Cap1-wt FGDF	0	50	A01	A01	15529	141.0	156.0	1.0	1.3777207504990605	0.787392324935606	1.0	0.4299280177187154	0.4132398734803269	198.30671827873144	230.18470844085192	47.53945729601885	15.692547965814084	13.45362404707371	120.3850799794667	122.24661464725875	52.77764119323972	687.1879999999976	0.8352966489161421	1	142.09536995299118	161.4438791937665	0	2	2
46	3			0	SG 40x Cap1-wt FGDF	0	50	A01	A01	6409	227.0	359.0	1.0	1.2461609992171285	0.8589370464282621	1.0	0.7421259842519685	0.5668878668512954	126.73208149936642	126.8897158953396	32.0	12.327292200460718	11.180339887498949	66.07046942994327	64.89711573909055	-85.92078998139448	376.9219999999991	0.9477264325323473	0	227.71477609611483	368.31549383679203	0	3	3
46	4			0	SG 40x Cap1-wt FGDF	0	50	A01	A01	10335	479.0	575.0	1.0	1.0264956067472386	0.5991019412226731	1.0	0.7621681415929203	0.8525391678084961	128.08723888522593	129.2749008895385	50.60632371551998	18.69509162023122	16.55294535724685	102.89334953878382	102.55596271244812	36.269504877921484	390.30399999999895	0.9813882822144145	0	476.15084663763906	575.5754233188195	0	4	4
46	5			0	SG 40x Cap1-wt FGDF	0	50	A01	A01	9931	458.0	714.0	1.0	1.0583634260527937	0.69593786988957	1.0	0.7719993781094527	0.8198010228467507	132.66218451147753	133.5402561027947	47.042533945356304	17.773784564947093	16.0	94.75857648391982	95.26497991579562	5.242809313435285	390.1639999999989	0.9781345415148232	0	456.48957808881283	713.094149632464	0	5	5
46	6			0	SG 40x Cap1-wt FGDF	0	50	A01	A01	12290	276.0	860.0	1.0	1.2624494252067406	0.8637924110738073	1.0	0.6874755272137383	0.6906061886485103	177.18227436088938	177.36967046256808	42.720018726587654	17.19591933531428	15.811388300841896	88.7252120396553	89.27291056576104	78.06680614441562	472.89599999999865	0.9663469098914924	1	277.39568755085435	848.6524003254679	0	6	6
46	7			0	SG 40x Cap1-wt FGDF	0	50	A01	A01	6781	749.0	845.0	1.0	1.0954303692665308	0.7580258953725216	1.0	0.76259559154296	0.7922782685951646	115.01919364110987	116.61903789690601	37.21558813185679	14.419869190634554	13.0	75.0	75.01833108503246	88.84486864658386	327.9539999999994	0.9740017236426317	0	748.8200855331072	838.8425011060316	0	7	7
46	8			0	SG 40x Cap1-wt FGDF	0	50	A01	A01	31920	16.0	856.0	1.0	1.1985158061213057	0.7961067751258298	1.0	0.7527414220021224	0.7069668963978141	266.47646700169526	267.6602323842674	114.73883387938018	41.758083288543745	37.0	164.0	161.25988092015473	-77.29961588199866	753.2459999999982	0.9663356744974573	1	67.9890977443609	844.2641290726817	0	8	8
46	9			0	SG 40x Cap1-wt FGDF	0	50	A01	A01	9048	606.0	911.0	1.0	1.0510130444677503	0.5976969108007115	1.0	0.7113207547169811	0.2729161093623389	121.21320446458317	123.36936410632909	43.41658669218482	14.578839125575916	12.529964086141668	102.7493670658483	97.17931066635956	82.95409102339345	645.4559999999981	0.8769566270898959	0	606.8653846153846	913.3482537577365	0	9	9
47	1			0	SG 40x Cap1-wt FGDF	0	51	A01	A01	8727	594.0	147.0	1.0	1.0182512736932414	0.535210259169192	1.0	0.7484562607204117	0.8361116671388559	114.73128199096769	116.66190466471906	47.16990566028302	17.12282983308888	15.231546211727817	96.98980602058194	96.91567949817284	52.2292321928743	362.16399999999913	0.9745393634840871	0	590.1417440128338	145.980291050762	0	1	1
47	2			0	SG 40x Cap1-wt FGDF	0	51	A01	A01	29120	125.0	158.0	1.0	1.1611324948665043	0.7285184418717675	1.0	0.5920985746528131	0.6105823787191222	241.58278476722253	275.44327909753036	74.24284477308234	26.843763248302082	23.53720459187964	163.95408252456107	165.49053441886497	-13.491827824998463	774.1559999999972	0.9329894429937682	1	133.40851648351648	149.72046703296704	0	2	2
47	3			0	SG 40x Cap1-wt FGDF	0	51	A01	A01	36013	311.0	166.0	1.0	1.0887615236504449	0.6668756401592804	1.0	0.6687899272024959	0.6747645675130468	252.84727080951606	258.6058777367599	81.02468759581859	29.74878808205381	26.90724809414742	197.33663366336634	188.41395506767336	25.31906577261653	818.9519999999969	0.9105228559870551	1	335.17166023380446	171.00108294227084	0	3	3
47	4			0	SG 40x Cap1-wt FGDF	0	51	A01	A01	10370	530.0	250.0	1.0	1.0162382688738547	0.526528332092062	1.0	0.7534147050276082	0.8308687957895591	124.5984048499326	128.08200498118384	53.03772242470448	18.701049100152364	16.55294535724685	107.29490538376682	105.92827868150681	68.2550714503024	396.02999999999884	0.9789945716308712	0	528.2695274831244	248.10347155255545	0	4	4
47	5			0	SG 40x Cap1-wt FGDF	0	51	A01	A01	11597	220.0	286.0	1.0	1.0474038876697058	0.49034310751002175	1.0	0.6626857142857143	0.580506726848171	132.35552475583	142.33762678926468	50.28916384272063	17.360235688100023	14.866068747318506	114.0186365667301	115.35174184844826	58.71234379610303	501.0419999999983	0.9394847699287103	1	219.8604811589204	280.46684487367423	0	5	5
47	6			0	SG 40x Cap1-wt FGDF	0	51	A01	A01	13684	776.0	324.0	1.0	1.2839833653637587	0.8357214870646067	1.0	0.6981632653061225	0.43036293379618573	185.05504469543226	200.33971149025845	42.579337712087536	15.087378531561512	13.0	106.41469054796865	101.62363045701477	15.150831188309889	632.111999999998	0.8771513733534182	1	760.520608009354	318.7525577316574	0	6	6
47	7			0	SG 40x Cap1-wt FGDF	0	51	A01	A01	7435	439.0	374.0	1.0	1.110027656325565	0.6975451812746359	1.0	0.6843703976435935	0.741401917343398	117.65407834908214	114.94781424629178	36.138621999185304	14.11557826139431	13.0	84.5780915655491	84.3039475890163	-65.98462408468028	354.99199999999905	0.9404249936756893	0	448.41129791526566	374.87074646940147	0	7	7
47	8			0	SG 40x Cap1-wt FGDF	0	51	A01	A01	24526	1236.0	379.0	1.0	1.0943218215127763	0.6501788582078658	1.0	0.6366751466694357	0.7330108260006102	207.7484605479165	206.6712365086153	70.83078426785913	25.62750617831459	23.021728866442675	159.1778567081142	157.84337198264907	-61.049698590230925	648.4299999999973	0.9372874230901517	1	1235.3794748430237	396.18274484220825	0	8	8
