ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Perimeter	AreaShape_Solidity	Children_CaprinSG_Count	Children_SG_Count	Intensity_IntegratedIntensity_G3BP	Intensity_IntegratedIntensity_GFP	Intensity_MeanIntensity_G3BP	Intensity_MeanIntensity_GFP	Intensity_MedianIntensity_G3BP	Intensity_MedianIntensity_GFP	Intensity_StdIntensity_GFP	Location_CenterMassIntensity_X_G3BP	Location_CenterMassIntensity_X_GFP	Location_CenterMassIntensity_Y_G3BP	Location_CenterMassIntensity_Y_GFP	Location_CenterMassIntensity_Z_G3BP	Location_CenterMassIntensity_Z_GFP	Location_Center_X	Location_Center_Y	Location_MaxIntensity_X_G3BP	Location_MaxIntensity_X_GFP	Location_MaxIntensity_Y_G3BP	Location_MaxIntensity_Y_GFP	Location_MaxIntensity_Z_G3BP	Location_MaxIntensity_Z_GFP	Mean_CaprinSG_Distance_Centroid_Cytoplasm_Norm	Mean_CaprinSG_Distance_Minimum_Cytoplasm_Norm	Mean_CaprinSG_Location_Center_X	Mean_CaprinSG_Location_Center_Y	Mean_CaprinSG_Number_Object_Number	Number_Object_Number
261	2			0	SG 40x Cap1-wt FGDF	0	64	B01	B01	12364	1391.0	0.0	1.0	998.2719999999981	0.6040206160384962	0	0	17.701518268557265	19.18980696890503	0.001431698339417443	0.0015520710909822898	0.0014190890360623598	0.001541161211207509	0.0001382592669532774	1326.117909365736	1326.3498096380101	64.32427467676492	65.36173867131465	0.0	0.0	1325.467890650275	62.82691685538661	1391.0	1368.0	117.0	126.0	0.0	0.0						2
261	3			0	SG 40x Cap1-wt FGDF	0	64	B01	B01	3173	533.0	119.0	1.0	763.677999999997	0.3503174165056583	0	0	4.913878079270944	4.198550391942263	0.0015486536650712083	0.001323211595317448	0.001541161211207509	0.0013275349047034979	5.696168142109312e-05	542.6514962845192	542.537437489097	103.23042812648471	103.0022060533814	0.0	0.0	542.6214938543965	102.64418531358336	555.0	557.0	138.0	136.0	0.0	0.0						3
261	4			0	SG 40x Cap1-wt FGDF	0	64	B01	B01	18518	840.0	91.0	1.0	1001.9699999999958	0.7027037282990228	0	0	25.13389791129157	28.28545051603578	0.0013572684907274851	0.0015274570966646388	0.0013580529484897852	0.0015259021893143654	0.0001722299216452563	922.1019688552955	923.2719569161352	102.48983092007407	102.87997434302555	0.0	0.0	920.785722000216	103.49432984123555	985.0	959.0	64.0	140.0	0.0	0.0						4
261	5			0	SG 40x Cap1-wt FGDF	0	64	B01	B01	2535	1363.0	151.0	1.0	997.3019999999967	0.175742660057541	0	0	3.654093231773004	3.7240253291092813	0.0014414568961629206	0.0014690435223310774	0.0014496070798486471	0.0014801251236349344	0.00020338890831179347	1316.4728505748087	1317.9577716407025	151.99790788863788	151.04488350938726	0.0	0.0	1316.2978303747534	152.68560157790927	1324.0	1325.0	141.0	142.0	0.0	0.0						5
261	6			0	SG 40x Cap1-wt FGDF	0	64	B01	B01	449	168.0	259.0	1.0	753.6719999999973	0.046221947704344235	0	0	0.6285648888442665	0.5378500036895275	0.0013999218014348921	0.0011978841952996159	0.0014038300141692162	0.001190203707665205	3.576198638822171e-05	129.02374189789526	130.02011461643212	292.65200398125893	292.31533704039947	0.0	0.0	130.18040089086858	292.1113585746102	92.0	171.0	313.0	338.0	0.0	0.0						6
261	7			0	SG 40x Cap1-wt FGDF	0	64	B01	B01	464	166.0	484.0	1.0	767.4359999999972	0.04749475408158044	0	0	0.6356145569588989	0.5555199510417879	0.0013698589589631442	0.0011972412737969566	0.0013580529484897852	0.001190203707665205	3.6871974311198534e-05	109.40715400312088	109.81310772949514	449.58662825591165	450.6375597428995	0.0	0.0	109.96551724137932	450.69181034482756	83.0	75.0	402.0	406.0	0.0	0.0						7
261	8			0	SG 40x Cap1-wt FGDF	0	64	B01	B01	12624	361.0	588.0	1.0	1236.7719999999956	0.4525136660991128	0	0	19.987960627069697	17.558617528527975	0.0015833302144383473	0.001390891756062102	0.0015716792549937963	0.0013733119703829288	9.731614308038173e-05	325.379466238546	325.3086580041435	630.3174337798522	630.2400356651233	0.0	0.0	323.7427122940431	630.6682509505704	378.0	371.0	625.0	626.0	0.0	0.0						8
261	9			0	SG 40x Cap1-wt FGDF	0	64	B01	B01	12388	0.0	717.0	1.0	1258.3199999999956	0.4153632081007225	0	0	18.981872277567163	16.92199587612413	0.0015322790020638652	0.0013659990213209662	0.0015259021893143654	0.0013580529484897852	8.334443525322717e-05	95.92821491072584	94.18729051752823	646.4748801625753	648.5621574000684	0.0	0.0	95.13965127542784	647.1480464966096	163.0	6.0	607.0	749.0	0.0	0.0						9
261	10			0	SG 40x Cap1-wt FGDF	0	64	B01	B01	651	125.0	764.0	1.0	743.9839999999971	0.07533414337788578	0	0	0.9424124511424452	0.8451819636393338	0.001447638173797919	0.0012982825862355358	0.0014496070798486471	0.001235980773344636	0.00015495511396070542	163.60896034714463	162.97568109191354	752.3854050290637	753.0362526855513	0.0	0.0	165.38556067588326	751.4516129032259	124.0	134.0	761.0	775.0	0.0	0.0						10
261	11			0	SG 40x Cap1-wt FGDF	0	64	B01	B01	29242	0.0	858.0	1.0	1244.4799999999964	0.6958984305279566	0	0	42.47925534984097	47.42951093730517	0.001452679548247075	0.0016219653559026458	0.0014648661017417908	0.001632715342566371	0.00020085008616450658	112.90276765001914	112.23868020164122	874.8354381908978	874.0574839630627	0.0	0.0	113.60799534915533	875.852985431913	166.0	165.0	880.0	871.0	0.0	0.0						11
261	12			0	SG 40x Cap1-wt FGDF	0	64	B01	B01	16028	513.0	880.0	1.0	1328.5039999999951	0.5195714540415254	0	0	23.05870145186782	22.336797126103193	0.0014386512011397442	0.001393611001129473	0.0014038300141692162	0.0013580529484897852	0.0001292087443977808	469.98770805319384	470.07550473343434	821.7197336866179	821.8884749856884	0.0	0.0	468.76503618667334	820.0775517843773	495.0	494.0	869.0	867.0	0.0	0.0						12
262	1			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	460	943.0	6.0	1.0	763.7419999999973	0.050994955933706565	0	0	0.6193942166864872	0.5519035628531128	0.0013465091667097548	0.0011997903540285062	0.0013427939265966415	0.0012054627295583487	3.578156542613116e-05	943.568979109184	943.6297105255882	60.148871698856915	60.2506566396638	0.0	0.0	943.6891304347826	60.178260869565214	895.0	943.0	36.0	121.0	0.0	0.0						1
262	2			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	3411	341.0	22.0	1.0	806.3019999999967	0.3053988718775181	0	0	5.176668954314664	4.7885862505063415	0.0015176396817105436	0.0014038658019660925	0.0015259021893143654	0.0014038300141692162	6.568896331830198e-05	347.39225592699256	347.3220890956599	41.0587408217466	41.41656682174495	0.0	0.0	347.68572266197594	41.64819700967458	343.0	336.0	9.0	43.0	0.0	0.0						2
262	3			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	460	1108.0	59.0	1.0	764.9079999999976	0.06492131818502575	0	0	0.6032959485892206	0.5488822765182704	0.0013115129317156971	0.0011932223402571095	0.0012970168609172106	0.001190203707665205	3.697514600746656e-05	1126.590763082682	1126.225904200606	88.76839416243013	88.74874204220066	0.0	0.0	1126.1130434782608	88.59347826086956	1171.0	1148.0	118.0	131.0	0.0	0.0						3
262	4			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	5661	813.0	211.0	1.0	1029.9959999999967	0.333903503597971	0	0	7.455024031223729	8.267017622245476	0.001316909385483789	0.0014603458085577594	0.0013122758828103542	0.0014648661017417908	0.00011756822410391363	791.5672837800497	791.0699547232358	211.24291957057915	212.88678594039266	0.0	0.0	791.9583112524289	211.6657834304893	788.0	763.0	97.0	240.0	0.0	0.0						4
262	5			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	518	1122.0	221.0	1.0	861.7099999999972	0.06651685393258426	0	0	0.6774547949898988	0.6192263674456626	0.0013078277895557891	0.0011954176977715494	0.0013122758828103542	0.001190203707665205	3.585785096123614e-05	1083.8740230195733	1084.094526995392	198.69651102551975	199.22392252531972	0.0	0.0	1084.1525096525097	199.36486486486487	1126.0	1127.0	184.0	218.0	0.0	0.0						5
262	6			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	991	1273.0	240.0	1.0	812.919999999997	0.11851940441308376	0	0	1.438010223209858	1.3490196075290442	0.0014510698518767488	0.0013612710469516087	0.0014496070798486471	0.0013733119703829288	9.566158924384118e-05	1288.3592529711375	1287.6379400054293	233.91777376910017	234.99186725183242	0.0	0.0	1288.5993945509586	234.12411705348134	1250.0	1267.0	195.0	242.0	0.0	0.0						6
262	7			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	462	75.0	276.0	1.0	760.2639999999972	0.045652173913043485	0	0	0.6919966428540647	0.5632257570978254	0.0014978282312858543	0.0012191033703416135	0.0014496070798486471	0.0012207217514514923	4.320456627744854e-05	122.83799338478501	122.98520766167267	291.76613009922823	289.6524071415025	0.0	0.0	122.98051948051948	289.16883116883116	124.0	130.0	350.0	349.0	0.0	0.0						7
262	8			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	8496	1206.0	251.0	1.0	821.1939999999972	0.5667211419804556	0	0	12.989211868494749	12.775997555581853	0.0015288620372522067	0.0015037661906287492	0.0015259021893143654	0.001495384145528078	9.988346529064975e-05	1227.5219489502472	1227.6485204980443	284.9100238708344	284.3489749484936	0.0	0.0	1228.2172787193974	285.1991525423729	1188.0	1214.0	245.0	260.0	0.0	0.0						8
262	9			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	448	342.0	383.0	1.0	729.0919999999971	0.048102217211574594	0	0	0.6150606544688344	0.5509575034957379	0.0013729032465822197	0.001229815856017272	0.0013733119703829288	0.0012207217514514923	4.284402008356579e-05	382.38518408256425	382.96371894646467	343.22335516522776	343.240535076301	0.0	0.0	383.32589285714283	343.2232142857143	443.0	355.0	336.0	391.0	0.0	0.0						9
262	10			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	17827	763.0	277.0	1.0	1064.2499999999957	0.6342660950313984	0	0	23.787792776944116	28.3595178083051	0.0013343688100602522	0.001590818298553043	0.0013275349047034979	0.00158693827688694	0.0001374997804647376	826.6980107547919	826.1859576947724	294.2220275021441	294.01735985377775	0.0	0.0	826.5834408481517	293.84994671004654	874.0	817.0	299.0	285.0	0.0	0.0						10
262	11			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	6775	1055.0	456.0	1.0	1317.293999999995	0.3573783463009363	0	0	9.444144348148257	11.106797891668975	0.0013939696454831375	0.0016393797626079668	0.0014038300141692162	0.0016479743644595146	0.0002184570400968597	1069.3128859533188	1068.0654623538915	444.25524702628115	446.4143572327459	0.0	0.0	1069.5445018450184	443.66538745387453	1043.0	1028.0	476.0	475.0	0.0	0.0						11
262	12			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	372	1296.0	354.0	1.0	608.9779999999978	0.06398899114130903	0	0	0.5264972914010286	0.4624093994498253	0.0014153152994651308	0.001243036020026412	0.0014190890360623598	0.001235980773344636	5.0388279228125837e-05	1324.3812891258985	1324.1274089229144	370.8699571064224	371.19116288278775	0.0	0.0	1324.1209677419354	371.84139784946234	1334.0	1301.0	321.0	351.0	0.0	0.0						12
262	13			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	497	662.0	414.0	1.0	822.3719999999968	0.04661414368786345	0	0	0.6608224611263722	0.6066071563400328	0.0013296226582019562	0.0012205375379075107	0.0013122758828103542	0.0012207217514514923	4.1746084076955125e-05	687.3037846075692	687.1146048196408	371.0949500080818	371.41932887256627	0.0	0.0	686.5754527162978	371.14084507042253	749.0	749.0	407.0	403.0	0.0	0.0						13
262	14			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	424	374.0	490.0	1.0	703.7039999999977	0.05402306173154106	0	0	0.5816433965228498	0.5360341800842434	0.0013718004634972873	0.001264231556802461	0.0013733119703829288	0.0012664988171309233	4.460835820406359e-05	320.49331024712734	321.59907768510345	505.35647200797524	505.08588345811154	0.0	0.0	321.7877358490566	505.57547169811323	321.0	342.0	457.0	469.0	0.0	0.0						14
262	15			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	3540	1283.0	562.0	1.0	975.3459999999964	0.27066289471672145	0	0	5.2616922243032604	5.007415883475915	0.001486353735678887	0.0014145242608689023	0.001495384145528078	0.0014190890360623598	7.443983022130072e-05	1275.9670006525048	1275.9387770027517	548.0468672515044	548.1736617087345	0.0	0.0	1275.4225988700564	547.9590395480226	1277.0	1279.0	469.0	476.0	0.0	0.0						15
262	16			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	472	207.0	490.0	1.0	796.6719999999974	0.04256086564472498	0	0	0.6601358051411808	0.5800411992240697	0.0013985928075025016	0.001228900845813707	0.0013885709922760725	0.0012207217514514923	4.530798906501164e-05	162.84577689427212	163.3592718280588	536.6682307798992	536.8378186409913	0.0	0.0	163.4385593220339	537.2690677966102	187.0	181.0	474.0	473.0	0.0	0.0						16
262	17			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	424	664.0	591.0	1.0	707.6339999999979	0.0581299698382232	0	0	0.6757152664940804	0.5452048522420228	0.0015936680813539632	0.0012858605005708083	0.0016021972987800837	0.001281757839024067	4.272004947557718e-05	622.7729828602398	623.2197872935908	572.9911478445454	572.8016792611251	0.0	0.0	623.2665094339623	572.7877358490566	578.0	611.0	562.0	614.0	0.0	0.0						17
262	18			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	443	404.0	650.0	1.0	731.4679999999971	0.04865191367854593	0	0	0.6711223009042442	0.5627832454629242	0.0015149487605061946	0.0012703910732797387	0.0015182726783677936	0.0012664988171309233	4.3330256664441125e-05	419.0893319994543	419.6710590531967	603.292005820563	602.8079008730546	0.0	0.0	419.8465011286682	602.8645598194131	401.0	392.0	649.0	642.0	0.0	0.0						18
262	19			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	39273	912.0	524.0	1.0	1450.209999999994	0.7914831870534772	0	0	56.745906754164025	78.32089721225202	0.0014449088878915291	0.0019942682558564922	0.0014190890360623598	0.0019226367585361004	0.00043344177116614246	931.4933370405796	931.54330360274	525.0398914393536	524.8495020223038	0.0	0.0	932.4488325312556	525.8946349909608	841.0	846.0	472.0	469.0	0.0	0.0						19
262	20			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	19662	888.0	692.0	1.0	940.6459999999968	0.8208403782328263	0	0	27.597512773005292	35.64797435654327	0.0014035964181164323	0.0018130390782495815	0.0013733119703829288	0.0017090104520320892	0.00035766329200663115	928.041613886519	930.305444334579	684.4609989035737	683.6526502553303	0.0	0.0	926.1779066219103	684.5979554470553	1016.0	1010.0	711.0	683.0	0.0	0.0						20
262	21			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	425	181.0	698.0	1.0	711.7359999999977	0.05445576270100583	0	0	0.5601434346754104	0.5338216219097376	0.0013179845521774363	0.0012560508750817355	0.0013122758828103542	0.0012512397952377796	4.0240755283826707e-05	226.290936827481	226.73839469471758	682.2962761175734	682.1736793962955	0.0	0.0	226.69411764705882	682.0894117647059	225.0	228.0	728.0	729.0	0.0	0.0						21
262	22			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	481	1363.0	741.0	1.0	789.5439999999968	0.045418063358670525	0	0	0.6576791026163846	0.5950408177450299	0.0013673162216556853	0.0012370910971830143	0.0013580529484897852	0.001235980773344636	3.9446430766846016e-05	1315.7733695273891	1317.2208431634015	758.8426022598084	760.248076725818	0.0	0.0	1317.3222453222454	760.2785862785863	1276.0	1269.0	705.0	710.0	0.0	0.0						22
262	23			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	17700	549.0	856.0	1.0	1014.0719999999965	0.6802851816976381	0	0	25.11705195112154	29.939406417077407	0.0014190424831142113	0.001691491887970475	0.0014038300141692162	0.001678492408245802	0.0002222912307214927	515.8859649122807	516.9453880297378	820.8373903280954	820.2212041411177	0.0	0.0	515.2174011299435	821.5705649717514	515.0	511.0	734.0	730.0	0.0	0.0						23
262	24			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	448	115.0	915.0	1.0	751.8439999999975	0.05078213557016552	0	0	0.6844434270169586	0.5506675820797682	0.0015277755067342827	0.0012291687099994825	0.0014801251236349344	0.0012207217514514923	4.3319581390214295e-05	120.64906922305205	121.87164708490357	846.206933452235	848.6167978275327	0.0	0.0	122.06026785714286	849.0491071428571	112.0	95.0	780.0	791.0	0.0	0.0						24
262	25			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	482	1284.0	903.0	1.0	823.3599999999975	0.059749597124085785	0	0	0.6315403981134295	0.5703974973876029	0.0013102497886170736	0.0011833972974846533	0.0012970168609172106	0.0011749446857720613	3.586713697262656e-05	1236.610056054895	1236.9133517027367	902.6337344157727	903.204676172387	0.0	0.0	1237.1058091286307	903.3609958506224	1202.0	1200.0	849.0	850.0	0.0	0.0						25
262	26			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	6250	784.0	848.0	1.0	658.5639999999979	0.5728426744878786	0	0	9.098924236837775	10.861722741043195	0.001455827877894044	0.0017378756385669112	0.0014343480579555035	0.0017242694739252329	0.00024918483910377486	770.8454296341762	771.5044442227913	887.8707039097901	888.2694728886254	0.0	0.0	771.1656	889.19264	769.0	781.0	857.0	863.0	0.0	0.0						26
262	27			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	360	935.0	918.0	1.0	614.2459999999982	0.07663650878126664	0	0	0.46756694884970784	0.42856488889083266	0.0012987970801380774	0.0011904580246967574	0.0012970168609172106	0.001190203707665205	3.616223647893153e-05	972.2365054500359	972.5316883856726	917.3966451276026	917.170583208716	0.0	0.0	972.7166666666667	917.1138888888889	934.0	953.0	930.0	948.0	0.0	0.0						27
262	28			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	308	1041.0	899.0	1.0	516.6539999999984	0.07891365616192672	0	0	0.3977874417323619	0.36633859761059284	0.001291517667962214	0.0011894110312032234	0.001281757839024067	0.001190203707665205	3.3821668720459887e-05	1023.3182707430282	1022.9835054981672	927.2804096819978	927.1559480173275	0.0	0.0	1022.8993506493506	927.1103896103896	1055.0	1050.0	935.0	949.0	0.0	0.0						28
262	29			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	3842	690.0	890.0	1.0	538.1759999999982	0.5460876981024804	0	0	5.884321353631094	7.299534598132595	0.0015315776558123618	0.0018999309209090567	0.001541161211207509	0.0018463416490703821	0.00033716406074035143	678.356752215212	679.2910938071597	908.325660155227	908.1479090671544	0.0	0.0	677.6439354502863	909.4515877147319	681.0	695.0	895.0	904.0	0.0	0.0						29
262	30			0	SG 40x Cap1-wt FGDF	0	65	B01	B01	1579	236.0	894.0	1.0	858.0219999999971	0.1326723522245095	0	0	2.395376515807584	2.2163729299791157	0.0015170212259706041	0.0014036560671178693	0.0015564202331006527	0.0014190890360623598	9.925129861346852e-05	228.46708200355457	228.54729776247848	913.9507137806486	914.6710430292599	0.0	0.0	228.9309689677011	916.6732108929702	225.0	231.0	896.0	891.0	0.0	0.0						30
263	1			0	SG 40x Cap1-wt FGDF	0	66	B01	B01	6714	1131.0	224.0	1.0	936.8939999999968	0.4297372547764586	2	2	10.194323641480878	10.164995801402256	0.001518368132481513	0.001513999970420354	0.0015106431674212217	0.0015106431674212217	0.00010789116261459475	1100.2026882806829	1099.8898287656325	140.48684373994328	140.07786232498654	0.0	0.0	1099.637324992553	141.1458147155198	1105.0	1100.0	65.0	67.0	0.0	0.0	70.71656591153251	3.3528428330274807	1119.581818181818	73.34545454545454	1.5	1
263	2			0	SG 40x Cap1-wt FGDF	0	66	B01	B01	436	1238.0	215.0	1.0	723.2579999999974	0.05565839024701602	0	0	0.6334325168281794	0.5414511328563094	0.001452826873459127	0.0012418603964594252	0.0014496070798486471	0.001235980773344636	4.9006957601902875e-05	1291.813836962806	1291.8112388682223	248.08708325303527	249.47559463420134	0.0	0.0	1291.6834862385322	249.848623853211	1266.0	1357.0	207.0	267.0	0.0	0.0						2
263	3			0	SG 40x Cap1-wt FGDF	0	66	B01	B01	19500	173.0	402.0	1.0	1003.8299999999962	0.6788629915229162	3	2	29.97111466457136	37.30916303396225	0.0015369802392087876	0.0019132904119980641	0.001541161211207509	0.001892118714749813	0.0003966292491336419	108.77392998624855	109.27853676970997	408.3484940358637	408.12798807062086	0.0	0.0	108.65994871794872	407.6986153846154	126.0	51.0	357.0	406.0	0.0	0.0	78.06593555057553	3.974621564045949	65.34444444444445	342.9555555555556	4.0	3
263	4			0	SG 40x Cap1-wt FGDF	0	66	B01	B01	448	1150.0	541.0	1.0	735.5699999999972	0.04966465273543595	0	0	0.605355916544795	0.5302357517648488	0.0013512408851446317	0.0011835619459036803	0.0013427939265966415	0.0011749446857720613	3.446969682079763e-05	1173.9712391611213	1174.176638176638	506.7172817100222	506.54749776972	0.0	0.0	1174.174107142857	506.4732142857143	1138.0	1205.0	463.0	472.0	0.0	0.0						4
263	5			0	SG 40x Cap1-wt FGDF	0	66	B01	B01	11302	878.0	590.0	1.0	965.5499999999963	0.5482282748417453	0	0	16.646723121171817	20.60213625826873	0.0014729006477766605	0.0018228752661713617	0.001495384145528078	0.0018158236052840948	0.0002959612899754902	845.9454371126631	845.172249087331	547.4968178905773	550.7411397603693	0.0	0.0	845.0867103167581	547.5942311095381	900.0	857.0	539.0	605.0	0.0	0.0						5
263	6			0	SG 40x Cap1-wt FGDF	0	66	B01	B01	467	1271.0	661.0	1.0	763.2639999999972	0.05111086789974827	0	0	0.6235904477071017	0.5608758677262813	0.0013353114511929372	0.0012010189887072405	0.0013275349047034979	0.0012054627295583487	3.73661046191621e-05	1316.1773068735165	1316.1803738063497	671.5559497883378	671.8044454117583	0.0	0.0	1315.9014989293362	671.9122055674518	1334.0	1371.0	615.0	682.0	0.0	0.0						6
263	7			0	SG 40x Cap1-wt FGDF	0	66	B01	B01	55465	705.0	811.0	1.0	1492.5539999999944	0.7936383018300973	0	0	77.71984433988109	103.3096665663179	0.0014012412213085927	0.0018626100525794267	0.0014038300141692162	0.0018310826271772385	0.0003373073901582055	740.3535380308126	742.8478541663497	727.414930389899	724.9738836662359	0.0	0.0	738.5089335617056	729.0973586946723	840.0	830.0	636.0	630.0	0.0	0.0						7
263	8			0	SG 40x Cap1-wt FGDF	0	66	B01	B01	448	987.0	723.0	1.0	736.1939999999971	0.05164265129682995	0	0	0.5874265658203512	0.538109407061711	0.0013112200129918555	0.0012011370693341763	0.0013122758828103542	0.0012054627295583487	3.718860984905312e-05	1023.1521157492791	1023.4633772862612	701.0461074888952	701.1352899475401	0.0	0.0	1023.765625	701.1473214285714	1004.0	978.0	744.0	710.0	0.0	0.0						8
263	9			0	SG 40x Cap1-wt FGDF	0	66	B01	B01	486	1113.0	822.0	1.0	813.4679999999971	0.049971723818826794	0	0	0.6410315097309649	0.5768520636484027	0.0013189948759896397	0.0011869384025687299	0.0013122758828103542	0.001190203707665205	3.697567682528162e-05	1165.9164960723638	1166.8187757909216	810.2380861699595	810.2074119140832	0.0	0.0	1167.2139917695474	810.283950617284	1140.0	1131.0	847.0	840.0	0.0	0.0						9
264	1			0	SG 40x Cap1-wt FGDF	0	67	B01	B01	468	785.0	54.0	1.0	771.4679999999973	0.06270516513700007	0	0	0.62479591043666	0.5683680474758148	0.00133503399665953	0.0012144616399055873	0.0013275349047034979	0.0012207217514514923	4.014437622900768e-05	761.4347921652909	761.5729435137457	87.81968934694476	87.6261275773196	0.0	0.0	761.6645299145299	87.45299145299145	709.0	710.0	68.0	65.0	0.0	0.0						1
264	2			0	SG 40x Cap1-wt FGDF	0	67	B01	B01	699	973.0	107.0	1.0	1160.4099999999964	0.08234670436472875	0	0	0.888746471144259	0.8347600516863167	0.0012714541790332747	0.0011942203886785648	0.0012664988171309233	0.001190203707665205	3.568801167462887e-05	936.7080214270998	936.6573501992469	113.55914772337064	113.41737652177092	0.0	0.0	936.4620886981402	113.22317596566523	994.0	989.0	149.0	166.0	0.0	0.0						2
264	3			0	SG 40x Cap1-wt FGDF	0	67	B01	B01	439	627.0	185.0	1.0	732.6019999999976	0.04739029524477787	0	0	0.6035858700051904	0.5271229112986475	0.0013749108656154678	0.0012007355610447552	0.0013733119703829288	0.0012054627295583487	3.7005088183814664e-05	586.7989432703004	586.6947459834997	156.4863990292244	156.69419597626285	0.0	0.0	586.5398633257403	156.7653758542141	602.0	632.0	98.0	139.0	0.0	0.0						3
264	4			0	SG 40x Cap1-wt FGDF	0	67	B01	B01	414	1287.0	174.0	1.0	693.0799999999979	0.056762871049564664	0	0	0.591226062271744	0.5275654229335487	0.0014280822760187053	0.0012743126157815185	0.0014190890360623598	0.001281757839024067	4.240603829172276e-05	1270.220822794611	1270.6931509226586	214.84909410003613	215.04248857522995	0.0	0.0	1270.4903381642512	215.19323671497585	1255.0	1306.0	153.0	261.0	0.0	0.0						4
264	5			0	SG 40x Cap1-wt FGDF	0	67	B01	B01	478	846.0	201.0	1.0	809.7359999999976	0.06403215003348961	0	0	0.655802242923528	0.5773556113708764	0.0013719712195052886	0.0012078569275541348	0.0013733119703829288	0.0012054627295583487	3.615279493317209e-05	856.2202056866304	855.1306921796125	234.48764484154682	234.10193725718213	0.0	0.0	854.9016736401674	234.0	903.0	886.0	251.0	257.0	0.0	0.0						5
264	6			0	SG 40x Cap1-wt FGDF	0	67	B01	B01	637	763.0	184.0	1.0	1070.4419999999966	0.07416894684752867	0	0	0.8031280993018299	0.7642023344524205	0.0012607976441159025	0.0011996896930179285	0.0012664988171309233	0.0012054627295583487	3.444445085769024e-05	730.8354834419471	730.9476857952957	215.12131172458345	214.37963739467273	0.0	0.0	731.0470957613815	214.3469387755102	722.0	706.0	276.0	241.0	0.0	0.0						6
264	7			0	SG 40x Cap1-wt FGDF	0	67	B01	B01	494	165.0	204.0	1.0	832.0219999999968	0.04215017064846416	0	0	0.6902723733801395	0.5901121536735445	0.0013973124967209302	0.001194559015533491	0.0014038300141692162	0.001190203707665205	3.65914918482222e-05	98.75303402082366	100.05825769916996	235.31040962044344	235.30969927339487	0.0	0.0	100.14574898785425	235.29352226720647	31.0	144.0	238.0	187.0	0.0	0.0						7
264	8			0	SG 40x Cap1-wt FGDF	0	67	B01	B01	425	1135.0	218.0	1.0	703.8759999999975	0.0548139549880699	0	0	0.5813534751068801	0.529091325122863	0.0013678905296632472	0.001244920764994972	0.0013580529484897852	0.001235980773344636	4.639590147152261e-05	1180.0803695635057	1179.294110861164	238.01569595002493	238.02852281248198	0.0	0.0	1179.489411764706	238.53411764705882	1222.0	1180.0	211.0	191.0	0.0	0.0						8
264	9			0	SG 40x Cap1-wt FGDF	0	67	B01	B01	332	980.0	211.0	1.0	543.6279999999981	0.06545096106456384	0	0	0.4957656213082373	0.4049897000659257	0.00149326994369951	0.0012198484941744752	0.0014801251236349344	0.0012207217514514923	3.924326965795108e-05	955.6232379193598	955.5576654986625	247.5750076946753	247.984778267586	0.0	0.0	955.5692771084338	248.03313253012047	955.0	986.0	209.0	224.0	0.0	0.0						9
264	10			0	SG 40x Cap1-wt FGDF	0	67	B01	B01	472	342.0	315.0	1.0	785.8819999999973	0.04369156715727113	0	0	0.6375829707831144	0.5635614555794746	0.001350811378777785	0.0011939861347022766	0.0013427939265966415	0.001190203707665205	3.40767941369726e-05	301.2893691365116	302.30387458370564	283.81162645988894	283.71350824465924	0.0	0.0	302.47669491525426	283.65042372881356	257.0	346.0	326.0	308.0	0.0	0.0						10
